Nombre de la revista,"Number of contribution
in magazine","Contributor
Last name / first name",Roles de los colaboradores ,Pseudonym / abbreviation used,Source of contributor data,Sex,País de origen,Year of Birth,Year of Death,Age at contribution,Title of contribution,Issue number,Original issue date,Calculable issue date,"Inicio
[aaaa-mm-dd] ","Término
[aaaa-mm-dd] ","Duración
[pasos de tiempo en días]","Type of contribution
[Género según investigador]",Género según la revista,Lengua,Dedicatoria,Libros reseñados,Traductor,Lengua original,No. páginas,Mención de viajeros ,"Adaptación / apropiación /
modificación / reinterpretación","Intermediarios en
las transferencias",Comentarios
Trofeos,160,Anónimo,,,NA,M,NA,NA,NA,NA,Trofeos [Información de la revista],9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Información de la revista,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,161,"Grillo, Maximiliano ",,,https://biblioteca.academiahistoria.org.co/pmb/opac_css/index.php?lvl=author_see&id=13640,M,Colombiano,1868,1949,NA,El hombre de hierro,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Crítica,NA,NA,A joaquín Camacho Roldán,,NA,,6,NA,NA,NA,
Trofeos,162,"Velásquez, Samuel",,,https://d-nb.info/gnd/1056285958 ,M,Colombiano,NA,NA,NA,La duquesa ,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,cuento,NA,NA,NA,,NA,,6,NA,NA,NA,
Trofeos,163,"Wilde, Oscar",,,https://es.wikipedia.org/wiki/Oscar_Wilde,M,Irlandés,NA,NA,NA,La casa del Juez (de Oscar Wilde),9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Poesía,NA,NA,A Ismael López,,Salvador Lucerna,,3,NA,NA,NA,
Trofeos,164,"Escobar Sarmiento, Ricardo",,Delio Seravile,https://www.genealogiasdecolombia.co/familia/Individuo.aspx?r=Ricardo-Sarmiento-Escobar-(Alias-Delio-Seravile)_8263316315314317314320,M,Colombiano,NA,NA,NA,El entierro del enterrador,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Poesía,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,165,"Sánchez, Alberto",,,NA,M,Colombiano,NA,NA,NA,En Santafe,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Poesía,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,166,"Carvajal, M.A.",,,NA,M,Colombiano,NA,NA,NA,Laude,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Poesía,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,167,"Céspedes, Angel María",,,http://biblioteca.udea.edu.co:8080/leo/handle/123456789/3142,M,Colombiano,NA,NA,NA,Floresta,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Poesía,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,168,"López, Ismael",director,Cornelio Hispano,https://cvc.cervantes.es/lengua/thesaurus/pdf/13/TH_13_123_120_0.pdf,M,Colombiano,1880,1962,NA,Congresos Internacionales americanos ,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,No ficción,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,169,"Bloy, León",,,https://www.txalaparta.eus/es/libreria/autores/leon-bloy,M,Francés,NA,NA,NA,Pages Choisies.León Bloy,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Reseña de libro,NA,NA,NA,Pages Choisies de Leon Bloy,NA,,3,NA,NA,NA,
Trofeos,170,"Barrès, Maurice ",,,https://es.wikipedia.org/wiki/Maurice_Barr%C3%A8s,M,Francés,NA,NA,NA,las plegarias que no se confunden,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Capítulo de libro,NA,NA,NA,,Directores,,5,NA,NA,NA,
Trofeos,171,"Londoño, Víctor Manuel",director,,https://viaf.org/viaf/1360163570577016620003/ ,M,Colombiano,1876,1936,NA,Notas marginales,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Crítica,NA,NA,NA,,NA,,4,NA,NA,NA,
Trofeos,172,"Leopardi, Giacomo",,,https://es.wikipedia.org/wiki/Giacomo_Leopardi,M,Italiano,NA,NA,NA,Pensamiento de Leopardi,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,fragmento de libro,NA,NA,NA,,Ciro Bayo,,3,NA,NA,NA,
Trofeos,173,"Sanguily, Manuel",,,http://viaf.org/viaf/76352567 ,M,Cubano,NA,NA,NA,Deportes norteamericanos,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,No ficción,NA,NA,NA,,NA,,4,NA,NA,NA,Tomado de la revista Letras de la Habana publicada por Nestor y josé maría carbonell
Trofeos,174,"Carducci, Giosuè",,,https://es.wikipedia.org/wiki/Giosu%C3%A8_Carducci ,M,Italiano,NA,NA,NA,El Buey,9,1 Mai 1907,1907-05-01,1907-05-01,1907-06-10,40,Poesía,NA,NA,NA,,Enrique Sams Castelín,,1,NA,NA,NA,
Trofeos,175,Anónimo,,,NA,M,NA,NA,NA,NA,sumario,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Indice,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,176,Anónimo,,,NA,M,NA,NA,NA,NA,Trofeos [Información de la revista],10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Información de la revista,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,177,"Gómez Restrepo, Antonio",,,https://es.wikipedia.org/wiki/Antonio_G%C3%B3mez_Restrepo,M,Colombiano,NA,NA,NA,Carduci,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Crítica,NA,NA,NA,,NA,,10,NA,NA,NA,
Trofeos,178,"Carducci, Giosuè",,,https://es.wikipedia.org/wiki/Giosu%C3%A8_Carducci,M,Italiano,NA,NA,NA,El Buey,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Poesía,NA,NA,NA,,Miguel Antonio Caro,,1,NA,NA,NA,
Trofeos,179,"Carducci, Giosuè",,,https://es.wikipedia.org/wiki/Giosu%C3%A8_Carducci,M,Italiano,NA,NA,NA,A Virgilio (Carducci),10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Poesía,NA,NA,NA,,Miguel Antonio Caro,,1,NA,NA,NA,
Trofeos,180,"Carducci, Giosuè",,,https://es.wikipedia.org/wiki/Giosu%C3%A8_Carducci,M,Italiano,NA,NA,NA,Mi nave (Carducci),10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Poesía,NA,NA,A Ismael E. Arcinirgas,,Antonio Gómez Restrepo,,1,NA,NA,NA,
Trofeos,181,"Carducci, Giosuè",,,https://es.wikipedia.org/wiki/Giosu%C3%A8_Carducci,M,Italiano,NA,NA,NA,Clasicismo y Romanticismo (Carducci),10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Poesía,NA,NA,NA,,Roberto Narváez,,2,NA,NA,NA,
Trofeos,182,"Carducci, Giosuè",,,https://es.wikipedia.org/wiki/Giosu%C3%A8_Carducci,M,Italiano,NA,NA,NA,Alborada (Carduci),10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Poesía,NA,NA,NA,,Roberto Narváez,,1,NA,NA,NA,
Trofeos,183,"Sanín Cano, Baldomero",,,https://es.wikipedia.org/wiki/Baldomero_San%C3%ADn_Cano,M,Colombiano,1861,1957,NA,Carducci I. El poeta,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Crítica,NA,NA,Para R. Blanci Fombona,,NA,,5,NA,NA,NA,
Trofeos,184,"Sanín Cano, Baldomero",,,https://es.wikipedia.org/wiki/Baldomero_San%C3%ADn_Cano,M,Colombiano,1861,1957,NA,Carducci II. El crítico,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Crítica,NA,NA,Para José E. Rodo,,NA,,4,NA,NA,NA,
Trofeos,185,"Blanco Fombona, Rufino",,,https://es.wikipedia.org/wiki/Rufino_Blanco_Fombona,M,Venezolano,NA,NA,NA,Noticulas,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Carta,NA,NA,"Para ""Trofeos""",,NA,,1,NA,NA,NA,
Trofeos,186,"Blanco Fombona, Rufino",,,https://es.wikipedia.org/wiki/Rufino_Blanco_Fombona,M,Venezolano,NA,NA,NA,sd,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Crónica,NA,NA,NA,,NA,,3,NA,NA,NA,
Trofeos,187,"Grillo, Maximiliano ",,,https://biblioteca.academiahistoria.org.co/pmb/opac_css/index.php?lvl=author_see&id=13640,M,Colombiano,1868,1949,NA,A carducci,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Poesía,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,188,"Cano, Antonio José ",,,https://1library.co/article/antonio-cano-tres-personajes-fundamentales-cano-pel%C3%A1ez-isaza.yr2dxopz,M,Colombiano,1874,1942,NA,El pájaro rojo,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Poesía,NA,NA,A Víctor M. Londoño,,NA,,1,NA,NA,NA,
Trofeos,189,"López, Ismael",director,Cornelio Hispano,https://cvc.cervantes.es/lengua/thesaurus/pdf/13/TH_13_123_120_0.pdf,M,Colombiano,1880,1962,NA,Confederación Hispano-Americana III,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,No ficción,NA,NA,Al Sr. General A. Vásquez Cobo,,NA,,6,NA,NA,NA,
Trofeos,190,"Briand, Monsieur",,,NA,M,Francés,NA,NA,NA,Marcelino Berthelot,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Obituario,NA,NA,NA,,Directores,,4,NA,NA,NA,
Trofeos,191,Directores,,,NA,M,Colombiano,NA,NA,NA,D'annunzio Imperialista,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Obituario,NA,NA,NA,,Directores,,2,NA,NA,NA,"Tomado de la recista Corriere de la Sera , del 25 de marzo"
Trofeos,192,Directores,,,NA,M,Colombiano,NA,NA,NA,Charles Guérin,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Obituario,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,193,"Uribe, Diego",,,https://www.banrepcultural.org/biblioteca-virtual/credencial-historia/numero-216/la-gruta-simbolica-una-anecdota-en-si-misma,M,Colombiano,NA,NA,NA,Carlos A. Torres. Obra poética,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Crítica,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,194,Directores,,,NA,M,Colombiano,NA,NA,NA,Antonio Fogazzaro,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Reseña de libro,NA,NA,NA,Il Santo de Antonio Fogazzaro,NA,,2,NA,NA,NA,
Trofeos,195,Directores,,,NA,M,Colombiano,NA,NA,NA,Últimos versos de Carducci,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Crónica,NA,NA,NA,,Directores,,1,NA,NA,NA,Tomado de Il giornale d'Italia 23 de febrero de 1907
Trofeos,196,"Gomperz, Theodor ",,,https://es.wikipedia.org/wiki/Theodor_Gomperz,M,Austríaco,NA,NA,NA,Sócrates es condenado a muerte (I),10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,fragmento de libro,NA,NA,NA,,NA,,3,NA,NA,NA,
Trofeos,197,"Gomperz, Theodor ",,,https://es.wikipedia.org/wiki/Theodor_Gomperz,M,Austríaco,NA,NA,NA,Juicio sobre Sócrates (I),10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,fragmento de libro,NA,NA,NA,,NA,,4,NA,NA,NA,
Trofeos,198,"Lipparini, Guiseppe",,,https://it.wikipedia.org/wiki/Giuseppe_Lipparini,M,Italiano,NA,NA,NA,Carducci y D' Annunzio,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Crónica,NA,NA,NA,,Directores,,2,NA,NA,NA,Tomado de la Tribuna de Roma
Trofeos,199,"Blanco Fombona, Rufino",,,https://es.wikipedia.org/wiki/Rufino_Blanco_Fombona,M,Venezolano,NA,NA,NA,D Ismael López,10-11,10 Juni 1907,1907-06-10,1907-06-10,1907-07-20,40,Carta,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,200,Anónimo,,,NA,M,NA,NA,NA,NA,sumario,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Indice,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,201,Anónimo,,,NA,M,NA,NA,NA,NA,Trofeos [Información de la revista],12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Información de la revista,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,202,Anónimo,,,NA,M,NA,NA,NA,NA,Publicidad,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Publicidad,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,203,"Gómez Restrepo, Antonio",,,https://es.wikipedia.org/wiki/Antonio_G%C3%B3mez_Restrepo,M,Colombiano,NA,NA,NA,José María de Heredia,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Crítica,Prosa,NA,NA,,NA,,6,NA,NA,NA,
Trofeos,204,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,Los conquistadores,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,NA,,Miguel Antonio Caro,,1,NA,NA,NA,
Trofeos,205,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,El olvido,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,NA,,Rafael Pombo,,1,NA,NA,NA,
Trofeos,206,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,Sol Poniente,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,NA,,Guillermo Valencia,,1,NA,NA,NA,
Trofeos,207,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,Las ninfas,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,NA,,Felipe Valderrama,,1,NA,NA,NA,
Trofeos,208,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,A un triunfador,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,NA,,Felipe Valderrama,,1,NA,NA,NA,
Trofeos,209,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,La heredad,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,NA,,Felipe Valderrama,,1,NA,NA,NA,
Trofeos,210,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,El esclavo,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,NA,,Eduardo Castillo,,1,NA,NA,NA,
Trofeos,211,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,A la manera de Petrarcar,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,NA,,Eduardo Castillo,,1,NA,NA,NA,
Trofeos,212,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,La vida de los muertos,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,Al poeta Armand Silvestre,,Antonio José Caro,,1,NA,NA,NA,
Trofeos,213,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,El cydno,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,NA,,Víctor Manuel Londoño,,1,NA,NA,NA,
Trofeos,214,"Torres, Carlos Arturo",,,https://es.wikipedia.org/wiki/Carlos_Arturo_Torres,M,Colombiano,1867,1911,NA,La unidad de la obra intelectual I,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Carta,NA,NA,NA,,NA,,8,NA,NA,NA,
Trofeos,215,"Blanco Fombona, Rufino",,,https://es.wikipedia.org/wiki/Rufino_Blanco_Fombona,M,Venezolano,NA,NA,NA,Noticulas,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Crítica,NA,NA,"Para ""Trofeos""",,NA,,2,NA,NA,NA,
Trofeos,216,"Heredia, José María de",,,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Heredia,M,Cubano,NA,NA,NA,Plus Ultra (De J.M Heredia),12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Poesía,NA,NA,NA,,Raimundo Rivas,,1,NA,NA,NA,
Trofeos,217,"Darío, Rubén",,,https://es.wikipedia.org/wiki/Rub%C3%A9n_Dar%C3%ADo,M,Nicaragua,1867,1916,NA,Isamael López,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Carta,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,218,"Londoño, Víctor Manuel",director,,https://viaf.org/viaf/1360163570577016620003/ ,M,Colombiano,1876,1936,NA,Carlos Arturo Torres. Estudios ingleses-estudios varios,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Crítica,NA,NA,NA,,NA,,3,NA,NA,NA,
Trofeos,219,"Davray, Henry-D.",,,http://viaf.org/viaf/119425672 ,M,francés,NA,NA,NA,El entierro de Oscar Wilde,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Comentario,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,220,"Jeuness, Ernest La",,,NA,M,francés,NA,NA,NA,El entierro de Oscar Wilde,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Comentario,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,221,"Gide, André",,,https://es.wikipedia.org/wiki/Andr%C3%A9_Gide,M,Francés,NA,NA,NA,El entierro de Oscar Wilde,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Comentario,NA,NA,NA,,NA,,1,NA,NA,NA,Tomado de Pretextes
Trofeos,222,"Desroix, Jacques",,,"https://viaf.org/viaf/202241285/#Desroix,_Jacques",M,Francés,NA,NA,NA,El entierro de Oscar Wilde,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Obituario,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,223,"Londoño, Víctor Manuel",director,,https://viaf.org/viaf/1360163570577016620003/ ,M,Colombiano,1876,1936,NA,El Sr. Dr. Nocolas Saenz,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Obituario,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,224,Directores,,,NA,M,Colombiano,NA,NA,NA,Indice alfabético,12,20 Juli 1907,1907-07-20,1907-07-20,1908-01-20,184,Indice alfabético,índice,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,225,Anónimo,,,NA,M,NA,NA,NA,NA,sumario,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Indice,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,226,Anónimo,,,NA,M,NA,NA,NA,NA,Trofeos [Información de la revista],"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Información de la revista,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,227,"Posada, Eduardo",,,https://cvc.cervantes.es/lengua/thesaurus/pdf/13/TH_13_123_120_0.pdf,M,Colombiano,NA,NA,NA,La libertadora,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,No ficción,NA,NA,NA,,NA,,3,NA,NA,NA,
Trofeos,228,"Blanco Fombona, Rufino",,,https://es.wikipedia.org/wiki/Rufino_Blanco_Fombona,M,Venezolano,NA,NA,NA,Mensaje,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Poesía,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,229,"Gómez Restrepo, Antonio",,,https://es.wikipedia.org/wiki/Antonio_G%C3%B3mez_Restrepo,M,Colombiano,NA,NA,NA,El escorial,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Poesía,NA,NA,A Leopoldo Díaz,,NA,,1,NA,NA,NA,
Trofeos,230,"López, Ismael",director,Cornelio Hispano,https://cvc.cervantes.es/lengua/thesaurus/pdf/13/TH_13_123_120_0.pdf,M,Colombiano,1880,1962,NA,Nostalgia,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Poesía,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,231,"Mockel, Albert",,,https://es.wikipedia.org/wiki/Albert_Mockel,M,Belga,NA,NA,NA,Historia de una princesa admirable. Y de un hombre mal educado (I),"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,cuento,NA,NA,NA,,NA,,3,NA,NA,NA,
Trofeos,232,"Wilde, Oscar",,,https://es.wikipedia.org/wiki/Oscar_Wilde,M,Irlandés,NA,NA,NA,El alma humana bajo el regimen socialista (I),"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,fragmento de libro,NA,NA,NA,,Directores,,6,NA,NA,NA,
Trofeos,233,"Londoño, Víctor Manuel",director,,https://viaf.org/viaf/1360163570577016620003/ ,M,Colombiano,1876,1936,NA,Ellen Key. Del amor y del matrimonio,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Crítica,NA,NA,NA,,NA,,5,NA,NA,NA,
Trofeos,234,Directores,,,NA,M,Colombiano,NA,NA,NA,Manuel Ugarte. Vendimias Juveniles,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Crítica,NA,NA,NA,,NA,,5,NA,NA,NA,
Trofeos,235,Directores,,,NA,M,Colombiano,NA,NA,NA,Aprobación del tratado de límites con el Brasil,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,No ficción,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,236,Directores,,,NA,M,Colombiano,NA,NA,NA,Sully prudhomme,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Obituario,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,237,"Prudhomme, Sully",,,https://es.wikipedia.org/wiki/Sully_Prudhomme,M,Francés,NA,NA,NA,Las casas viejas,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Poesía,Poesía,NA,NA,,Miguel Antonio Caro,,2,NA,NA,NA,
Trofeos,238,"Prudhomme, Sully",,,https://es.wikipedia.org/wiki/Sully_Prudhomme,M,Francés,NA,NA,NA,La copa,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Poesía,Poesía,NA,NA,,Miguel Antonio Caro,,1,NA,NA,NA,
Trofeos,239,"Prudhomme, Sully",,,https://es.wikipedia.org/wiki/Sully_Prudhomme,M,Francés,NA,NA,NA,El vaso roto,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Poesía,Poesía,NA,NA,,Ismael López,,1,NA,NA,NA,
Trofeos,240,Anónimo,,,NA,M,NA,NA,NA,NA,Publicidad,"13, serie III",20 Januar 1908,1908-01-20,1908-01-20,1908-02-20,31,Publicidad,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,241,Anónimo,,,NA,M,NA,NA,NA,NA,sumario,"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,Indice,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,242,Anónimo,,,NA,M,NA,NA,NA,NA,Trofeos [Información de la revista],"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,Información de la revista,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,243,Anónimo,,,NA,M,NA,NA,NA,NA,Publicidad,"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,Publicidad,NA,NA,NA,,NA,,sp,NA,NA,NA,
Trofeos,244,"Posada, Eduardo",,,https://cvc.cervantes.es/lengua/thesaurus/pdf/13/TH_13_123_120_0.pdf,M,Colombiano,NA,NA,NA,La libertadora (conclusión),"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,No ficción,NA,NA,NA,,NA,,8,NA,NA,NA,
Trofeos,245,"López, Ismael",director,Cornelio Hispano,https://cvc.cervantes.es/lengua/thesaurus/pdf/13/TH_13_123_120_0.pdf,M,Colombiano,1880,1962,NA,Sobre la estela de Leconte de Lisle,"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,Poesía,NA,NA,A Javier Acosta,,NA,,1,NA,NA,NA,
Trofeos,246,"Acosta, Javier",,,NA,M,Colombiano,NA,NA,NA,Himno a la mañana. En el álbum de las Sritas. Isabel y Beatriz Malo,"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,Poesía,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,247,"Giraud, Victor",,,https://fr.wikipedia.org/wiki/Victor_Giraud,M,Francés,NA,NA,NA,La moral de los hombres honrados,"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,fragmento de libro,NA,NA,NA,,NA,,4,NA,NA,NA,"Víctor Giraud, Profeso de la universidad de Fribourg, Les idées Morales d'Horace,1907. Versión de Trofeos"
Trofeos,248,"Gómez Carrillo, Enrique",,,https://es.wikipedia.org/wiki/Enrique_G%C3%B3mez_Carrillo,M,Guatemala,1873,1927,NA,Sangre de Primavera,"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,Prólogo,NA,NA,NA,,NA,,3,NA,NA,NA,
Trofeos,249,"Cestero, Tulio",,,https://www.ecured.cu/Tulio_Manuel_Cestero,M,República Dominicana,NA,NA,NA,Paisaje de luna,"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,Poesía,NA,NA,NA,,NA,,2,NA,NA,NA,
Trofeos,250,"Cestero, Tulio",,,https://www.ecured.cu/Tulio_Manuel_Cestero,M,República Dominicana,NA,NA,NA,De Tanagra,"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,Poesía,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,251,"Guérin, Charles ",,,https://www.ecured.cu/Charles_Gu%C3%A9rin,M,Francés,NA,NA,NA,Crepúsculo,"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,Poesía,NA,NA,NA,,NA,,1,NA,NA,NA,
Trofeos,252,"Xanrof, Leon",,,https://es.wikipedia.org/wiki/L%C3%A9on_Xanrof,M,Francés,NA,NA,NA,Canción triste,"14, serie III",20 Februar 1908,1908-02-20,1908-02-20,1908-04-30,70,Poesía,NA,NA,NA,,NA,,1,NA,NA,NA,
