"NombreR","NumContrib","Contributor","Roles","Seudonimo.x","Fuente","Sexo","PaisOrigen.y","Nacimiento","Muerte","Titulo","NumFasciculo","Fecha","Traduccion","Traductor","Lengua","LenguaOriginal","Tipo","TipoIndice","Dedicatoria","ObrasResenadas","CantidadPaginas","Paginacion","Comentarios"
"Lectura Amena","215","Dicenta, Joaquín","","","https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Dicenta","M","España","1862","1917","El tío Gervasio","18",NA,NA,NA,NA,"","Cuento","",NA,"","5",NA,""
"Lectura Amena","216","Blanco, Héctor","","","Quién es quién en Venezuela, Panama, Ecuador, Colombia : con datos recopilados hasta el 30 de Junio de 1952. - Bogotá : Perry, 1952; Yaben, Jacinto R.: Biografías argentinas y sudamericanas. - Buenos Aires : Metropolis, 1938-1940.","M","Venezuela","1882","1952","Simbólica","18",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","217","Darío, Rubén","","","https://es.wikipedia.org/wiki/Rub%C3%A9n_Dar%C3%ADo","M","Nicaragua","1867","1916","La canción del oro","18",NA,NA,NA,NA,"","Cuento","",NA,"","3",NA,""
"Lectura Amena","218","Valencia, Francisco","","Pacho Valencia","Rendón 400","M","España","","1932","Pecadora","18",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","219","Vélez, Salvador","","",NA,NA,NA,NA,NA,"Confidencia","18",NA,NA,NA,NA,"","Cuento","",NA,"","5",NA,""
"Lectura Amena","220","Carvajal, Manuel Antonio","","","Nieto; Ospina; Sánchez: Diccionario","M","Colombia","1886","1942","Simbolismos de la floresta","18",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","221","Rusiñol, Santiago","","","https://es.wikipedia.org/wiki/Santiago_Rusi%C3%B1ol","M","España","1861","1931","Blanca y negro","18",NA,NA,NA,NA,"","Cuento","",NA,"","1",NA,""
"Lectura Amena","222","Anónimo","","",NA,NA,NA,NA,NA,"De todo","18",NA,NA,NA,NA,"","Noticias","",NA,"",NA,NA,""
"Lectura Amena","223","Tablada, José Juan","","","https://es.wikipedia.org/wiki/Jos%C3%A9_Juan_Tablada","M","México","1871","1945","Fuegos artificiales","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","224","Gómez Escobar, Francisco","","","https://www.wikidata.org/wiki/Q5347197","M","Colombia","1867","1938","Corazón de mujer","19 y 20",NA,NA,NA,NA,"","Cuento","",NA,"","7",NA,""
"Lectura Amena","225","Jaramillo Arango, Roberto","","","https://www.wikidata.org/wiki/Q52156387","M","Colombia","1881","1965","Inmaculada","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","5",NA,""
"Lectura Amena","226","Casal, Julián del","","","https://es.wikipedia.org/wiki/Juli%C3%A1n_del_Casal","M","Cuba","1863","1893","La última ilusión","19 y 20",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","227","Pombo, Rafael","","","https://es.wikipedia.org/wiki/Rafael_Pombo","M","Colombia","1833","1912","De noche","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","228","Gómez Carrillo, Enrique","","","https://es.wikipedia.org/wiki/Enrique_G%C3%B3mez_Carrillo","M","Guatemala","1873","1927","Psicopatia","19 y 20",NA,NA,NA,NA,"","Cuento","",NA,"","5",NA,""
"Lectura Amena","229","Bobadilla, Emilio","","","https://es.wikipedia.org/wiki/Emilio_Bobadilla","M","Cuba","1862","1921","Anarquismo embrionario","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","230","Villegas, Aquilino","","","http://viaf.org/viaf/6446286","M","Colombia","1880","1940","Nocturno","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","231","Gorki, Maksim","","","https://es.wikipedia.org/wiki/M%C3%A1ximo_Gorki","M","Imperio ruso","1868","1936","Coloquio con la vida","19 y 20",NA,NA,NA,NA,"","Cuento","",NA,"","2",NA,""
"Lectura Amena","232","Cano, Luis","director","","Ospina, Joaquín: Diccionario biográfico y bibliográfico de Colombia. - Bogotá : Cromos, 1927-1939. Minchero Vilasaró, Angel: Diccionario universal de escritores. - San Sebastián : Ideas Hechos, 1957. Becco, Horacio Jorge: Diccionario de literatura hispanoamericana : autores. - Caracas : Huemul, 1984.","M","Colombia","1885","1950","Amado Nervo","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","233","Taunay, Vizconde de","","","https://es.wikipedia.org/wiki/Vizconde_de_Taunay","M","Brasil","1843","1899","El lazarino","19 y 20",NA,NA,NA,NA,"","Cuento","",NA,"","3",NA,""
"Lectura Amena","234","Silva, José Asunción","","","http://viaf.org/viaf/39409953","M","Colombia","1865","1896","De ""Gotas amargas"" Filosofías","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","235","Bernal, Luis A.","","",NA,NA,NA,NA,NA,"Causerie","19 y 20",NA,NA,NA,NA,"","Cuento","",NA,"","2",NA,""
"Lectura Amena","236","Solano Patiño, José","","","https://www.ramhg.es/images/stories/pdf/genealogia-articulos/diccionario-de-antioquenos.pdf","M","Colombia","1872","1928","Ninón","19 y 20",NA,NA,NA,NA,"","Poema","","A Carlos Macía","","2",NA,""
"Lectura Amena","237","Donato Navarro, M.","","",NA,NA,NA,NA,NA,"Aguilas negras","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","238","Lisle, Leconte de","","","https://es.wikipedia.org/wiki/Leconte_de_Lisle","M","Francia","1818","1894","El fin del hombre","19 y 20",NA,NA,NA,NA,"","Cuento","",NA,"","2",NA,""
"Lectura Amena","239","Gamboa, Isaías","","","https://viaf.org/viaf/88981930","M","Colombia","1872","1904","Stella","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","240","Merizalde Uribe, Antonio","","","https://d-nb.info/gnd/115712786X","M","Colombia","1883","1916","Flor de carne","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","241","Dicenta, Joaquín","","","https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Dicenta","M","España","1862","1917","El idilio de la noche","19 y 20",NA,NA,NA,NA,"","Cuento","",NA,"","2",NA,""
"Lectura Amena","242","Restrepo Restrepo, Antonio María","","","https://d-nb.info/gnd/137889232","M","Colombia","1875","1921","Exótica","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","243","Velásquez García, José","","","https://www.wikidata.org/wiki/Q94281425","M","Colombia","1873","1950","Crónica volandera","19 y 20",NA,NA,NA,NA,"","Opinión","",NA,"","3",NA,""
"Lectura Amena","244","Anónimo","","",NA,NA,NA,NA,NA,"Coronación de Pombo","19 y 20",NA,NA,NA,NA,"","Homenaje","",NA,"","1",NA,""
"Lectura Amena","245","Anónimo","","",NA,NA,NA,NA,NA,"Kundry","19 y 20",NA,NA,NA,NA,"","Reseña de libro","",NA,"Kundry de Gabriel Latorre","1",NA,""
"Lectura Amena","246","Marín, Abel","","","Nieto; Michero; Echavarría","M","Colombia","1888","1950","Vencido","21",NA,NA,NA,NA,"","Poema","","Para Don Fidel Cano","","2",NA,""
"Lectura Amena","247","Restrepo Restrepo, Antonio María","","","https://d-nb.info/gnd/137889232","M","Colombia","1875","1921","La abuelita","21",NA,NA,NA,NA,"","Poema","","Para Lectura Amena","","2",NA,""
"Lectura Amena","248","Talero Núñez, Eduardo","","","https://d-nb.info/gnd/1075214416","M","Colombia","1869","1920","En tu alcoba","21",NA,NA,NA,NA,"","Poema","",NA,"","3",NA,""
"Lectura Amena","249","Gómez Carrillo, Enrique","","","https://es.wikipedia.org/wiki/Enrique_G%C3%B3mez_Carrillo","M","Guatemala","1873","1927","La nostalgia del dolor","21",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","250","Flórez, Julio","","","https://es.wikipedia.org/wiki/Julio_Fl%C3%B3rez","M","Colombia","1867","1923","Silencio Santo","21",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","251","Fernández García, Alejandro","","","Diccionario general de la literatura venezolana : autores. - Mérida : Centro de Investigaciones Literarias. Universidad de Los Andes Facultad de Humanidades y Educación, 1974. Becco, Horacio Jorge: Diccionario de literatura hispanoamericana : autores. - Caracas : Huemul, 1984. Monroy de Pino, Gladys: Ensayos. - Caracas : Edición de la Autora, 1997. Aira, César: Diccionario de Autores Latinoamericanos. - Buenos Aires : Emecé, 2001.","M","Venezuela","1876","1939","Los naufragos","21",NA,NA,NA,NA,"","Cuento","","A J. M. Herrera Irigoyen","","5",NA,""
"Lectura Amena","252","Darío, Rubén","","","https://es.wikipedia.org/wiki/Rub%C3%A9n_Dar%C3%ADo","M","Nicaragua","1867","1916","Letanía de N.S.D. Quijote","21",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","253","Ugarte, Manuel","","","https://es.wikipedia.org/wiki/Manuel_Baldomero_Ugarte","M","Argentina","1875","1951","La intelectualidad sud-americana","21",NA,NA,NA,NA,"","Ensayo","",NA,"","2",NA,""
"Lectura Amena","254","Anónimo","","",NA,NA,NA,NA,NA,"Las dos rosas","21",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","255","Huysmans, Joris-Karl","","","http://viaf.org/viaf/41841635","M","Francia","1848","1907","El conductor de omnibus","21",NA,NA,NA,NA,"","Cuento","",NA,"","3",NA,""
"Lectura Amena","256","Greiff, Luis de","","L. de G.","Quién es quién en Venezuela, Panama, Ecuador, Colombia : con datos recopilados hasta el 30 de Junio de 1952. - Bogotá : Perry, 1952","M","Colombia","1908","1952","Coronación de Pombo","21",NA,NA,NA,NA,"","Nota crítica","",NA,"","3",NA,""
"Lectura Amena","257","Pombo, Rafael","","","https://es.wikipedia.org/wiki/Rafael_Pombo","M","Colombia","1833","1912","El despertar de Adán","21",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","258","Pombo, Rafael","","","https://es.wikipedia.org/wiki/Rafael_Pombo","M","Colombia","1833","1912","Elvira Tracy","21",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","259","Anónimo","","",NA,NA,NA,NA,NA,"De todo","21",NA,NA,NA,NA,"","Noticias","",NA,"",NA,NA,""
"Lectura Amena","260","Gómez Carrillo, Enrique","","","https://es.wikipedia.org/wiki/Enrique_G%C3%B3mez_Carrillo","M","Guatemala","1873","1927","Después del divorcio","22",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","261","Nieto, Ricardo","","","https://enciclopedia.banrepcultural.org/index.php/Ricardo_Nieto","M","Colombia","1878","1952","Eco triste","22",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","262","Merizalde Uribe, Antonio","","","https://d-nb.info/gnd/115712786X","M","Colombia","1883","1916","Blanco y rojo","22",NA,NA,NA,NA,"","Poema","","Para Abel Farina","","2",NA,""
"Lectura Amena","263","Michaud-D'Hamiae, L.","","",NA,NA,NA,NA,NA,"La caperucita azul","22",NA,NA,NA,NA,"","Cuento","","Traducido para la caperucita blanca Leticia Velásquez","","3",NA,""
"Lectura Amena","264","Grillo, Maximiliano","","","https://biblioteca.academiahistoria.org.co/pmb/opac_css/index.php?lvl=author_see&id=13640","M","Colombia","1868","1949","Anima rerum","22",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","265","Zolá, Emile","","","https://viaf.org/viaf/32004502/","M","Francia","1840","1902","En un cementerio","22",NA,NA,NA,NA,"","Cuento","",NA,"","3",NA,""
"Lectura Amena","266","Pérez Zúñiga, Juan","","","https://viaf.org/viaf/13639158","M","España","1860","1938","Primavera incipiente","22",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","267","Restrepo Restrepo, Antonio María","","","https://d-nb.info/gnd/137889232","M","Colombia","1875","1921","...?...","22",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","268","Dicenta, Joaquín","","","https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Dicenta","M","España","1862","1917","Manuel Paso","22",NA,NA,NA,NA,"","Cuento","",NA,"","7",NA,""
"Lectura Amena","269","Restrepo Trujillo, Antonio José","","","http://viaf.org/viaf/68534419; Sánchez: Diccionario Autores Antioqueños","M","Colombia","1855","1933","La respuesta de la tierra","22",NA,NA,NA,NA,"","Poema","","A Leocadio Lotero","","3",NA,""
"Lectura Amena","270","Darío, Rubén","","","https://es.wikipedia.org/wiki/Rub%C3%A9n_Dar%C3%ADo","M","Nicaragua","1867","1916","El Dios bueno","22",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","271","Z y Z.","","Z y Z.",NA,NA,NA,NA,NA,"Kundry","22",NA,NA,NA,NA,"","Nota crítica","",NA,"","1",NA,""
"Lectura Amena","272","Montoya Pérez, E.","","",NA,NA,NA,NA,NA,"Colores","23",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","273","Robledo, Eusebio","","","Echavarría","M","Colombia","1872","1926","Nosotros","23",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","274","Velásquez García, José","","","https://www.wikidata.org/wiki/Q94281425","M","Colombia","1873","1950","El coronel Escamilla","23",NA,NA,NA,NA,"","Cuento","",NA,"","2",NA,""
"Lectura Amena","275","Jaramillo, Escipión","","",NA,NA,NA,NA,NA,"Día sin sol","23",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","276","Valle-Inclán, Ramón del","","","https://es.wikipedia.org/wiki/Ram%C3%B3n_Mar%C3%ADa_del_Valle-Incl%C3%A1n","M","España","1866","1936","El rey de la máscara (Cuento color de sangre)","23",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","277","Robledo, Jorge Samuel","","","Minchero; Echevarría","M","Colombia","1886","1960","Policroísmo","23",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","278","Unamuno, Miguel de","","","http://viaf.org/viaf/88844103","M","España","1866","1936","¿Quiénes son los intelectuales?","23",NA,NA,NA,NA,"","Ensayo","",NA,"","3",NA,""
"Lectura Amena","279","Merizalde Uribe, Antonio","","","https://d-nb.info/gnd/115712786X","M","Colombia","1883","1916","Rondel","23",NA,NA,NA,NA,"","Poema","","Para Luis Cano","","1",NA,""
"Lectura Amena","280","Rodriguez Moya, Francisco","","","http://viaf.org/viaf/30147121768326392484","M","Colombia","1884","1958","Señoras, señores...","23",NA,NA,NA,NA,"","Discurso","",NA,"","4",NA,""
"Lectura Amena","281","Jaramillo Arango, Roberto","","","https://www.wikidata.org/wiki/Q52156387","M","Colombia","1881","1965","Ritmo gris","23",NA,NA,NA,NA,"","Poema","","Tributo á Luis Cano","","2",NA,""
"Lectura Amena","282","Bourget, Paul","","","http://viaf.org/viaf/29530799","M","Francia","1852","1935","El martirio intelectual de Gustavo Flaubert","23",NA,NA,NA,NA,"","Nota crítica","",NA,"","4",NA,""
"Lectura Amena","283","Solano Patiño, José","","","https://www.ramhg.es/images/stories/pdf/genealogia-articulos/diccionario-de-antioquenos.pdf","M","Colombia","1872","1928","Rimas","23",NA,NA,NA,NA,"","Poema","","Al Dr. Jaime Mejía","","1",NA,""
"Lectura Amena","284","Blanco Fombona, Rufino","","","https://es.wikipedia.org/wiki/Rufino_Blanco_Fombona","M","Venezuela","1874","1944","Lo que dice la musa","23",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","285","Velásquez García, José","","","https://www.wikidata.org/wiki/Q94281425","M","Colombia","1873","1950","Crónica volandera","23",NA,NA,NA,NA,"","Opinión","",NA,"","2",NA,""
"Lectura Amena","286","Anónimo","","",NA,NA,NA,NA,NA,"De todo","23",NA,NA,NA,NA,"","Noticias","",NA,"",NA,NA,""
"Lectura Amena","287","Mendès, Catulle","","","https://es.wikipedia.org/wiki/Catulle_Mend%C3%A8s","M","Francia","1841","1909","La criadita","24",NA,NA,NA,NA,"","Cuento","",NA,"","5",NA,""
"Lectura Amena","288","Posada, Guillermo","","","https://bibliotecadigital.univalle.edu.co/bitstream/handle/10893/3093/Rev.%20Poligramas,N.25,p.185-218.pdf?sequence=1","M","Colombia","1886","1937","Funerales de Shelley","24",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","289","Cano, Antonio José","","","https://1library.co/article/antonio-cano-tres-personajes-fundamentales-cano-pel%C3%A1ez-isaza.yr2dxopz ; Ospina; Minchero; Echavarría","M","Colombia","1874","1942","Epitalamio","24",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","290","Cano, Luis","director","","Ospina, Joaquín: Diccionario biográfico y bibliográfico de Colombia. - Bogotá : Cromos, 1927-1939. Minchero Vilasaró, Angel: Diccionario universal de escritores. - San Sebastián : Ideas Hechos, 1957. Becco, Horacio Jorge: Diccionario de literatura hispanoamericana : autores. - Caracas : Huemul, 1984.","M","Colombia","1885","1950","Del arroyo","24",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","291","Robledo, Eusebio","","","Echavarría","M","Colombia","1872","1926","Mártir","24",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","292","Sienkiewicz, Henryk","","","https://es.wikipedia.org/wiki/Henryk_Sienkiewicz","M","Polonia","1846","1916","Los dos prados","24",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","293","Restrepo Restrepo, Antonio María","","","https://d-nb.info/gnd/137889232","M","Colombia","1875","1921","Preces","24",NA,NA,NA,NA,"","Poema","","Para J. Montoya A.","","2",NA,""
"Lectura Amena","294","Valle-Inclán, Ramón del","","","https://es.wikipedia.org/wiki/Ram%C3%B3n_Mar%C3%ADa_del_Valle-Incl%C3%A1n","M","España","1866","1936","El miedo","24",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","295","Bouret, Alonso","","",NA,NA,NA,NA,NA,"Portrait en pied","24",NA,NA,NA,NA,"","Poema","","Para Lucila","","1",NA,""
"Lectura Amena","296","Anónimo","","",NA,NA,NA,NA,NA,"Publicidad","24",NA,NA,NA,NA,"","Publicidad","",NA,"",NA,NA,""
"Lectura Amena","297","Rodriguez Moya, Francisco","","","http://viaf.org/viaf/30147121768326392484","M","Colombia","1884","1958","Callemos!","25",NA,NA,NA,NA,"","Cuento","",NA,"","3",NA,""
"Lectura Amena","298","Palma, Clemente","","","http://viaf.org/viaf/43178261","M","Perú","1872","1946","El Quinto evangelio","25",NA,NA,NA,NA,"","Cuento","","A D. Juan Valera","","4",NA,""
"Lectura Amena","299","Merizalde Uribe, Antonio","","","https://d-nb.info/gnd/115712786X","M","Colombia","1883","1916","Pétalos de sangre","25",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","300","Martínez Sierra, Gregorio","","","https://es.wikipedia.org/wiki/Gregorio_Mart%C3%ADnez_Sierra","M","España","1881","1947","Meditación de Abril","25",NA,NA,NA,NA,"","Ensayo","",NA,"","4",NA,""
"Lectura Amena","301","Carvajal, Manuel Antonio","","","Nieto; Ospina; Sánchez: Diccionario","M","Colombia","1886","1942","Rosas fugaces","25",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","302","Poe, Edgar Allan","","","http://viaf.org/viaf/60351476/","M","Estados Unidos","1809","1849","Alfred Mézieres","25",NA,NA,NA,NA,"","Ensayo","",NA,"","6",NA,""
"Lectura Amena","303","D'Annunzio, Gabriele","","","http://viaf.org/viaf/49220129","M","Kingdom of Italy","1863","1938","Alla giovenezza","25",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","304","Ospina Vásquez, Mariano","","M. O. V.","https://es.wikipedia.org/wiki/Mariano_Ospina_V%C3%A1squez","M","Guatemala","1869","1941","A la juventud","25",NA,NA,"M. Ospina V.",NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","305","Darío, Rubén","","","https://es.wikipedia.org/wiki/Rub%C3%A9n_Dar%C3%ADo","M","Nicaragua","1867","1916","En el mar","25",NA,NA,NA,NA,"","Relato o narración breve","",NA,"","2",NA,""
"Lectura Amena","306","Anónimo","","",NA,NA,NA,NA,NA,"De todo","25",NA,NA,NA,NA,"","Noticias","",NA,"",NA,NA,""
"Lectura Amena","307","Palma, Clemente","","","http://viaf.org/viaf/43178261","M","Perú","1872","1946","Los canastos","26 y 27",NA,NA,NA,NA,"","Cuento","",NA,"","3",NA,""
"Lectura Amena","308","Robledo, Eusebio","","","Echavarría","M","Colombia","1872","1926","Grietas","26 y 27",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","309","Cano, Luis","director","","Ospina, Joaquín: Diccionario biográfico y bibliográfico de Colombia. - Bogotá : Cromos, 1927-1939. Minchero Vilasaró, Angel: Diccionario universal de escritores. - San Sebastián : Ideas Hechos, 1957. Becco, Horacio Jorge: Diccionario de literatura hispanoamericana : autores. - Caracas : Huemul, 1984.","M","Colombia","1885","1950","Funeral","26 y 27",NA,NA,NA,NA,"","Poema","","Para Antonio Merizalde","","1",NA,""
"Lectura Amena","310","Ugarte, Manuel","","","https://es.wikipedia.org/wiki/Manuel_Baldomero_Ugarte","M","Argentina","1875","1951","Un sueño de Margot","26 y 27",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","311","Merizalde Uribe, Antonio","","","https://d-nb.info/gnd/115712786X","M","Colombia","1883","1916","Contrastes","26 y 27",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
