"NombreR","NumContrib","Contributor","Roles","Seudonimo","PaisOrigen","Titulo","NumFasciculo","Fecha","Traduccion","Traductor","Lengua","LenguaOriginal","Tipo","TipoIndice","Dedicatoria","ObrasResenadas","CantidadPaginas","Paginacion","Comentarios"
"Lectura Amena","242","Restrepo Restrepo, Antonio María","","","Colombia","Exótica","19 y 20",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","243","Velásquez García, José","","","Colombia","Crónica volandera","19 y 20",NA,NA,NA,NA,"","Opinión","",NA,"","3",NA,""
"Lectura Amena","244","Anónimo","","",NA,"Coronación de Pombo","19 y 20",NA,NA,NA,NA,"","Homenaje","",NA,"","1",NA,""
"Lectura Amena","245","Anónimo","","",NA,"Kundry","19 y 20",NA,NA,NA,NA,"","Reseña de libro","",NA,"Kundry de Gabriel Latorre","1",NA,""
"Lectura Amena","246","Marín, Abel","","","Colombia","Vencido","21",NA,NA,NA,NA,"","Poema","","Para Don Fidel Cano","","2",NA,""
"Lectura Amena","247","Restrepo Restrepo, Antonio María","","","Colombia","La abuelita","21",NA,NA,NA,NA,"","Poema","","Para Lectura Amena","","2",NA,""
"Lectura Amena","248","Talero Núñez, Eduardo","","","Colombia","En tu alcoba","21",NA,NA,NA,NA,"","Poema","",NA,"","3",NA,""
"Lectura Amena","249","Gómez Carrillo, Enrique","","","Guatemala","La nostalgia del dolor","21",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","250","Flórez, Julio","","","Colombia","Silencio Santo","21",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","251","Fernández García, Alejandro","","","Venezuela","Los naufragos","21",NA,NA,NA,NA,"","Cuento","","A J. M. Herrera Irigoyen","","5",NA,""
"Lectura Amena","252","Darío, Rubén","","","Nicaragua","Letanía de N.S.D. Quijote","21",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","253","Ugarte, Manuel","","","Argentina","La intelectualidad sud-americana","21",NA,NA,NA,NA,"","Ensayo","",NA,"","2",NA,""
"Lectura Amena","254","Anónimo","","",NA,"Las dos rosas","21",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","255","Huysmans, Joris-Karl","","","Francia","El conductor de omnibus","21",NA,NA,NA,NA,"","Cuento","",NA,"","3",NA,""
"Lectura Amena","256","Greiff, Luis de","","L. de G.","Colombia","Coronación de Pombo","21",NA,NA,NA,NA,"","Nota crítica","",NA,"","3",NA,""
"Lectura Amena","257","Pombo, Rafael","","","Colombia","El despertar de Adán","21",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","258","Pombo, Rafael","","","Colombia","Elvira Tracy","21",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","259","Anónimo","","",NA,"De todo","21",NA,NA,NA,NA,"","Noticias","",NA,"",NA,NA,""
"Lectura Amena","260","Gómez Carrillo, Enrique","","","Guatemala","Después del divorcio","22",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","261","Nieto, Ricardo","","","Colombia","Eco triste","22",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","262","Merizalde Uribe, Antonio","","","Colombia","Blanco y rojo","22",NA,NA,NA,NA,"","Poema","","Para Abel Farina","","2",NA,""
"Lectura Amena","263","Michaud-D'Hamiae, L.","","","Francia","La caperucita azul","22",NA,NA,NA,NA,"","Cuento","","Traducido para la caperucita blanca Leticia Velásquez","","3",NA,""
"Lectura Amena","264","Grillo, Maximiliano","","","Colombia","Anima rerum","22",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","265","Zolá, Emile","","","Francia","En un cementerio","22",NA,NA,NA,NA,"","Cuento","",NA,"","3",NA,""
"Lectura Amena","266","Pérez Zúñiga, Juan","","","España","Primavera incipiente","22",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","267","Restrepo Restrepo, Antonio María","","","Colombia","...?...","22",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","268","Dicenta, Joaquín","","","España","Manuel Paso","22",NA,NA,NA,NA,"","Cuento","",NA,"","7",NA,""
"Lectura Amena","269","Restrepo Trujillo, Antonio José","","","Colombia","La respuesta de la tierra","22",NA,NA,NA,NA,"","Poema","","A Leocadio Lotero","","3",NA,""
"Lectura Amena","270","Darío, Rubén","","","Nicaragua","El Dios bueno","22",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","271","Z y Z.","","Z y Z.",NA,"Kundry","22",NA,NA,NA,NA,"","Nota crítica","",NA,"","1",NA,""
"Lectura Amena","272","Montoya Pérez, E.","","",NA,"Colores","23",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","273","Robledo, Eusebio","","","Colombia","Nosotros","23",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","274","Velásquez García, José","","","Colombia","El coronel Escamilla","23",NA,NA,NA,NA,"","Cuento","",NA,"","2",NA,""
"Lectura Amena","275","Jaramillo, Escipión","","","Colombia","Día sin sol","23",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","276","Valle-Inclán, Ramón del","","","España","El rey de la máscara (Cuento color de sangre)","23",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","277","Robledo, Jorge Samuel","","","Colombia","Policroísmo","23",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","278","Unamuno, Miguel de","","","España","¿Quiénes son los intelectuales?","23",NA,NA,NA,NA,"","Ensayo","",NA,"","3",NA,""
"Lectura Amena","279","Merizalde Uribe, Antonio","","","Colombia","Rondel","23",NA,NA,NA,NA,"","Poema","","Para Luis Cano","","1",NA,""
"Lectura Amena","280","Rodriguez Moya, Francisco","","","Colombia","Señoras, señores...","23",NA,NA,NA,NA,"","Discurso","",NA,"","4",NA,""
"Lectura Amena","281","Jaramillo Arango, Roberto","","","Colombia","Ritmo gris","23",NA,NA,NA,NA,"","Poema","","Tributo á Luis Cano","","2",NA,""
"Lectura Amena","282","Bourget, Paul","","","Francia","El martirio intelectual de Gustavo Flaubert","23",NA,NA,NA,NA,"","Nota crítica","",NA,"","4",NA,""
"Lectura Amena","283","Solano Patiño, José","","","Colombia","Rimas","23",NA,NA,NA,NA,"","Poema","","Al Dr. Jaime Mejía","","1",NA,""
"Lectura Amena","284","Blanco Fombona, Rufino","","","Venezuela","Lo que dice la musa","23",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","285","Velásquez García, José","","","Colombia","Crónica volandera","23",NA,NA,NA,NA,"","Opinión","",NA,"","2",NA,""
"Lectura Amena","286","Anónimo","","",NA,"De todo","23",NA,NA,NA,NA,"","Noticias","",NA,"",NA,NA,""
"Lectura Amena","287","Mendès, Catulle","","","Francia","La criadita","24",NA,NA,NA,NA,"","Cuento","",NA,"","5",NA,""
"Lectura Amena","288","Posada, Guillermo","","","Colombia","Funerales de Shelley","24",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","289","Cano, Antonio José","","","Colombia","Epitalamio","24",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","290","Cano, Luis","director","","Colombia","Del arroyo","24",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","291","Robledo, Eusebio","","","Colombia","Mártir","24",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","292","Sienkiewicz, Henryk","","","Polonia","Los dos prados","24",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","293","Restrepo Restrepo, Antonio María","","","Colombia","Preces","24",NA,NA,NA,NA,"","Poema","","Para J. Montoya A.","","2",NA,""
"Lectura Amena","294","Valle-Inclán, Ramón del","","","España","El miedo","24",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","295","Bouret, Alonso","","",NA,"Portrait en pied","24",NA,NA,NA,NA,"","Poema","","Para Lucila","","1",NA,""
"Lectura Amena","296","Anónimo","","",NA,"Publicidad","24",NA,NA,NA,NA,"","Publicidad","",NA,"",NA,NA,""
"Lectura Amena","297","Rodriguez Moya, Francisco","","","Colombia","Callemos!","25",NA,NA,NA,NA,"","Cuento","",NA,"","3",NA,""
"Lectura Amena","298","Palma, Clemente","","","Perú","El Quinto evangelio","25",NA,NA,NA,NA,"","Cuento","","A D. Juan Valera","","4",NA,""
"Lectura Amena","299","Merizalde Uribe, Antonio","","","Colombia","Pétalos de sangre","25",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","300","Martínez Sierra, Gregorio","","","España","Meditación de Abril","25",NA,NA,NA,NA,"","Ensayo","",NA,"","4",NA,""
"Lectura Amena","301","Carvajal, Manuel Antonio","","","Colombia","Rosas fugaces","25",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","302","Poe, Edgar Allan","","","Estados Unidos","Alfred Mézieres","25",NA,NA,NA,NA,"","Ensayo","",NA,"","6",NA,""
"Lectura Amena","303","D'Annunzio, Gabriele","","","Italia","Alla giovenezza","25",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","304","Ospina Vásquez, Mariano","","M. O. V.","Colombia","A la juventud","25",NA,NA,"M. Ospina V.",NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","305","Darío, Rubén","","","Nicaragua","En el mar","25",NA,NA,NA,NA,"","Relato o narración breve","",NA,"","2",NA,""
"Lectura Amena","306","Anónimo","","",NA,"De todo","25",NA,NA,NA,NA,"","Noticias","",NA,"",NA,NA,""
"Lectura Amena","307","Palma, Clemente","","","Perú","Los canastos","26 y 27",NA,NA,NA,NA,"","Cuento","",NA,"","3",NA,""
"Lectura Amena","308","Robledo, Eusebio","","","Colombia","Grietas","26 y 27",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","309","Cano, Luis","director","","Colombia","Funeral","26 y 27",NA,NA,NA,NA,"","Poema","","Para Antonio Merizalde","","1",NA,""
"Lectura Amena","310","Ugarte, Manuel","","","Argentina","Un sueño de Margot","26 y 27",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","311","Merizalde Uribe, Antonio","","","Colombia","Contrastes","26 y 27",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","312","Gramont, Luciano","","",NA,"Calidoscopio","26 y 27",NA,NA,NA,NA,"","Relato o narración breve","",NA,"","5",NA,""
"Lectura Amena","313","Cervera, Manuel","","","Colombia","Prerraquelina","26 y 27",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","314","D'Enjoÿ, Paul","","","Francia","Flor de Mayo (Cuento Chino)","26 y 27",NA,NA,NA,NA,"","Cuento","","Traducido para Lectura Amena","","6",NA,""
"Lectura Amena","315","Jaramillo, Escipión","","","Colombia","Compasión","26 y 27",NA,NA,NA,NA,"","Poema","","Para Lectura Amena","","1",NA,""
"Lectura Amena","316","d'Ors, Eugenio","","","España","Gracias","26 y 27",NA,NA,NA,NA,"","Poema (revisar si sí es poema)","",NA,"","1",NA,""
"Lectura Amena","317","Restrepo Restrepo, Antonio María","","","Colombia","Rapto de las quimeras","26 y 27",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Lectura Amena","318","González Serrano, Urbano","","","España","¿La felicidad?","26 y 27",NA,NA,NA,NA,"","Ensayo","",NA,"","3",NA,""
"Lectura Amena","319","Jaramillo, Joaquín Emilio","","","Colombia","Sones suaves","26 y 27",NA,NA,NA,NA,"","Poema","","A la memoria de José Asunción Silva","","2",NA,""
"Lectura Amena","320","Nervo, Amado","","","México","El miedo á la muerte (Otras vidas)","26 y 27",NA,NA,NA,NA,"","Relato o narración breve","",NA,"","5",NA,""
"Lectura Amena","321","Villegas, Aquilino","","","Colombia","Balada de la mala Reputación","26 y 27",NA,NA,NA,NA,"","Poema","",NA,"","3",NA,""
"Lectura Amena","322","Vives, Luis","","",NA,"El honorable público","26 y 27",NA,NA,NA,NA,"","Poema (revisar si sí es poema)","",NA,"","2",NA,""
"Lectura Amena","323","Marquina, Eduardo","","","España","La alegría fecunda","26 y 27",NA,NA,NA,NA,"","Poema","",NA,"","3",NA,""
"Lectura Amena","324","Daudet, Alphonse","","","Francia","Un matrimonio de cantantes","26 y 27",NA,NA,NA,NA,"","Cuento","",NA,"","4",NA,""
"Lectura Amena","325","Castro, Alfonso","","","Colombia","Hija Espiritual","28",NA,NA,NA,NA,"","Cuento","","Al espirítu excelso, perturbado y maldiciente de Tomás Carrasquilla","","28",NA,""
"Lectura Amena","326","No Se Pudo Localizar Este número","","","No se pudo localizar este número","No se pudo localizar este número","29",NA,NA,"No se pudo localizar este número",NA,"","No se pudo localizar este número","","No se pudo localizar este número","","No se pudo localizar este número",NA,""
"Lectura Amena","327","Montoya Pérez, Rafael","","","Colombia","Felipe II","30",NA,NA,NA,NA,"","Relato o narración breve","",NA,"","5",NA,""
"Lectura Amena","328","Marín, Abel","","","Colombia","Memento","30",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","329","Castro, Alfonso","","","Colombia","El alma de las cosas","30",NA,NA,NA,NA,"","Ensayo","","A Dn. Fidel Cano","",NA,NA,""
"Lectura Amena","330","Nieto, Ricardo","","","Colombia","Perfume exótico (Baudelaire-Fleurs du mal)","30",NA,NA,"Ricardo Nieto",NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","331","Cano, Luis","director","","Colombia","En marcha","30",NA,NA,NA,NA,"","Poema","",NA,"","1",NA,""
"Lectura Amena","332","Wyzewa, Teodor de","","","Polonia","Henri Ibsen","30",NA,NA,NA,NA,"","Ensayo","",NA,"","4",NA,""
"Lectura Amena","333","Jaramillo Arango, Roberto","","","Colombia","Sobre ""Crisalidas"" (1)","30",NA,NA,NA,NA,"","Poema","",NA,"","2",NA,""
"Trofeos","1","Publicidad","","",NA,"Anuncios","1",NA,NA,NA,NA,"","Publicidad",NA,NA,"","sp",NA,NA
"Trofeos","2","Directores","","","Colombiano","Trofeos  ","1",NA,NA,NA,NA,"","Prospecto","nota editorial",NA,"","1",NA,""
"Trofeos","3","Acosta, Javier","","","Colombiano","El centavro. Poema antiguo por Ismael López","1",NA,NA,NA,NA,"","Crítica","Estudio crítico",NA,"","5",NA,""
"Trofeos","4","Chénier, André","","","Francés","A Fanny","1",NA,NA,"M.A.Caro",NA,"","Poesía",NA,NA,"","2",NA,"Traducción inédita, de André Chénier "
"Trofeos","5","Giraldo, Francisco","","","Colombiano","Enlace de brumas","1",NA,NA,NA,NA,"","cuento",NA,NA,"","2",NA,""
"Trofeos","6","Uribe, Diego","","","Colombiano","Portada","1",NA,NA,NA,NA,"","Poesía","Poesía",NA,"","2",NA,"En el album de la señora Doña Felisa S. de Perea, regalado por su hijo Jorge."
"Trofeos","7","Sánchez, Alberto","","","Colombiano","De arte","1",NA,NA,NA,NA,"","Crítica",NA,NA,"","3",NA,""
"Trofeos","8","Gómez Restrepo, Antonio María","","","Colombiano","En la villa de Adriano","1",NA,NA,NA,NA,"","Poesía","Poesía","A Guillermo Camacho","","1",NA,""
"Trofeos","9","D'Oribe, R.","","","Colombiano","Bellas artes","1",NA,NA,NA,NA,"","Crítica",NA,NA,"","3",NA,""
"Trofeos","10","Cervera, Manuel","","","Argentino","De ""dualidades heroícas""","1",NA,NA,NA,NA,"","Poesía","Poesía",NA,"","1",NA,""
"Trofeos","11","Castillo, Eduardo","","","Colombiano","Himno a los árboles. Adolfo Retté","1",NA,NA,NA,NA,"","Poesía","Poesía",NA,"","1",NA,""
"Trofeos","12","Valencia, Francisco","","Pacho Valencia","Colombiano","Lo que dice el café","1",NA,NA,NA,NA,"","Crónica",NA,NA,"","2",NA,""
"Trofeos","13","Sanín Cano, Baldomero","","","Colombiano","Señores directores de Trofeos","1",NA,NA,NA,NA,"","Carta","Carta",NA,"","1",NA,""
"Trofeos","14","Londoño, Víctor Manuel","director","","Colombiano","Guillermo Posada Quimeras","1",NA,NA,NA,NA,"","Reseña de libro",NA,NA,"Quimeras de Guillermo Posada","2",NA,""
"Trofeos","15","V.O","","V.O",NA,"Miscelanea Literaria","1",NA,NA,NA,NA,"","Reseña de revistas",NA,NA,"","1",NA,""
"Trofeos","16","Londoño, Víctor Manuel","director","","Colombiano","Ruben Dario.Opiniones","1",NA,NA,NA,NA,"","Reseña de libro",NA,NA,"Opiniones de Rubén Darío","3",NA,""
"Trofeos","17","López, Ismael","director","Cornelio Hispano","Colombiano","El viaje de Esparta de Barres","1",NA,NA,NA,NA,"","Reseña de libro","Notas",NA,"El viaje de Esparta de Barres","3",NA,""
"Trofeos","18","Louÿs, Pierre","","","Francés","Fragmento inédito de Afrodita","1",NA,NA,NA,NA,"","fragmento de libro","Notas",NA,"","1",NA,"De la última entrega de Vers et Prose, tomamos la siguiente página de Pierre Louys"
"Trofeos","19","López, Ismael","director","Cornelio Hispano","Colombiano","Tierra propia","1",NA,NA,NA,NA,"","Reseña de revistas",NA,NA,"","2",NA,""
"Trofeos","20","Naranjo Martínez, Enrique","","","Colombiano","Últimos sobrevivientes de la independencia","1",NA,NA,NA,NA,"","No ficción","Notas",NA,"","4",NA,""
"Trofeos","21","Anónimo","","",NA,"La partida","1",NA,NA,"Directores",NA,"","Comentario","Notas",NA,NA,"2",NA,""
"Trofeos","22","Espinosa Guzmán, Rafael","director","REG","Colombiano","Crónicas Bogotanas","1",NA,NA,NA,NA,"","Crónica","crónica",NA,"","1",NA,""
"Trofeos","23","Anónimo","","",NA,"Sumario","2",NA,NA,NA,NA,"","Indice","índice",NA,"","sp",NA,""
"Trofeos","24","Anónimo","","",NA,"Información de la revista","2",NA,NA,NA,NA,"","Información de la revista",NA,NA,"","sp",NA,""
"Trofeos","25","Torres, Carlos Arturo","","","Colombiano","El ciclo romano. En Shakespeare","2",NA,NA,NA,NA,"","Capítulo de libro","Capítulo de libro",NA,"","5",NA,""
"Trofeos","26","Pardo Farelo, Enrique","","Luis Tablanca","Colombiano","Alma colonial","2",NA,NA,NA,NA,"","cuento","cuento",NA,"","2",NA,"De cuentos sencillos"
"Trofeos","27","Posada, Guillermo","","","Colombiano","Cosmopolita","2",NA,NA,NA,NA,"","Poesía","Poesía",NA,"","1",NA,""
"Trofeos","28","Carvajal, Manuel Antonio","","","Colombiano","Sobre la tristeza de una alma","2",NA,NA,NA,NA,"","cuento",NA,NA,"","2",NA,""
"Trofeos","29","Acosta, Javier","","","Colombiano","Cantico de iniciación. A Afrodita","2",NA,NA,NA,NA,"","Poesía","Poesía","Para Gerardo Manassevitz","","3",NA,""
"Trofeos","30","Grillo, Maximiliano","","","Colombiano","Revistas americanas","2",NA,NA,NA,NA,"","No ficción",NA,NA,"","3",NA,""
"Trofeos","31","Londoño, Víctor Manuel","director","","Colombiano","Paul Fort .Director de ""Vers et Prose""","2",NA,NA,"Víctor Manuel Londoño",NA,"","Comentario ",NA,NA,"","3",NA,"en este comentario se incluyen dos poemas(traducidos)"
"Trofeos","32","Martínez Rivas, Federico","","","Colombiano","Por ellos ","2",NA,NA,NA,NA,"","Poesía","Poesía",NA,"","1",NA,""
"Trofeos","33","Arce, Julio César","","","Colombiano","Novicia","2",NA,NA,NA,NA,"","Poesía","Poesía",NA,"","1",NA,""
"Trofeos","34","Darío, Rubén","","","Nicaragua","E. Gómez Carrillo de Marsella a Tokio","2",NA,NA,NA,NA,"","Prólogo","prólogo",NA,NA,"3",NA,""
"Trofeos","35","Reina, Manuel","","","Español","Manuel Reina. Robles de la selva sagrada","2",NA,NA,NA,NA,"","fragmento de libro","fragmento de libro",NA,"","1",NA,""
"Trofeos","36","Posada, Guillermo","","","Colombiano","La sandale Ailée","2",NA,NA,NA,NA,"","Poesía",NA,NA,"","1",NA,""
"Trofeos","37","Murena, Claudio","","",NA,"Mercurio ante Apolo","2",NA,NA,NA,NA,"","No ficción",NA,NA,"","3",NA,""
"Trofeos","38","Directores","","","Colombiano","Revistas  ","2",NA,NA,NA,NA,"","Reseña de revistas",NA,NA,"","4",NA,""
"Trofeos","39","López, Ismael","director","Cornelio Hispano","Colombiano","Notas marginales","2",NA,NA,NA,NA,"","Crítica","Notas",NA,"","4",NA,""
"Trofeos","40","Villafañe, Carlos","","","Colombiano","Información política","2",NA,NA,NA,NA,"","No ficción",NA,NA,"","2",NA,""
"Trofeos","41","Espinosa Guzmán, Rafael","","REG","Colombiano","Crónicas Bogotanas","2",NA,NA,NA,NA,"","Crónica","crónica",NA,"","sp",NA,""
"Trofeos","42","Directores","","","Colombiano","Ecos de la prensa","2",NA,NA,NA,NA,"","Reseña de revistas",NA,NA,"","sp",NA,""
"Trofeos","43","Directores","","","Colombiano","Sumario","3",NA,NA,NA,NA,"","Indice",NA,NA,"","sp",NA,""
"Trofeos","44","Información Sobre La revista","","",NA,"información sobre la revista","3",NA,NA,NA,NA,"","Información de la revista",NA,NA,"","sp",NA,""
"Trofeos","45","Directores","","","Colombiano","Suscriptores de ""Trofeos""","3",NA,NA,NA,NA,"","Lista de suscriptores",NA,NA,"","sp",NA,""
"Trofeos","46","Anónimo","","",NA,"Anuncios","3",NA,NA,NA,NA,"","Publicidad",NA,NA,"","sp",NA,""
"Trofeos","47","Gómez Restrepo, Antonio María","","","Colombiano","D. Belisario Peña","3",NA,NA,NA,NA,"","Crítica",NA,NA,"","5",NA,""
"Trofeos","48","Floralba","","Floralba","Colombiano","Canción sin palabras","3",NA,NA,NA,NA,"","Poesía",NA,NA,"","1",NA,""
"Trofeos","49","Villafañe, Carlos","","","Colombiano","Tierra del alma","3",NA,NA,NA,NA,"","Poesía",NA,NA,"","4",NA,""
"Trofeos","50","Londoño, Víctor Manuel","director","","Colombiano","Gente nueva","3",NA,NA,NA,NA,"","Crítica",NA,NA,"","5",NA,""
"Trofeos","51","Machado, Gonzalo","","",NA,"Plegaria al sol","3",NA,NA,NA,NA,"","Poesía",NA,"A Ismael López","","1",NA,""
"Trofeos","52","Grillo, Maximiliano","","","Colombiano","En la capilla del rosario","3",NA,NA,NA,NA,"","Crónica",NA,NA,"","3",NA,""
"Trofeos","53","Güell, Joaquín M.","","","Colombiano","Retorno al ideal","3",NA,NA,NA,NA,"","Poesía",NA,NA,"","1",NA,""
